"zvit_date","registration_area","is_medical","medical_comsum","medical_percent","medical_total","percent_total"
2020-09-11,"Чернігівська",2,232,8.61492759004827,892,2.82019665496854
2020-09-12,"Вінницька",3,663,13.7466307277628,1991,8.27136388184953
2020-09-12,"Волинська",7,754,11.4277053652622,2481,7.18401621543362
2020-09-12,"Дніпропетровська",9,390,11.0200621644532,1162,1.8564672801636
2020-09-12,"Донецька",5,219,10.4236078058068,1597,4.00040079156334
2020-09-12,"Житомирська",2,481,11.2095082731298,1850,4.43996448028416
2020-09-12,"Закарпатська",2,933,10.6022727272727,2249,7.68494788997096
2020-09-12,"Запорізька",5,242,9.38712179984484,3540,5.94298761038176
2020-09-12,"Івано-Франківська",3,980,8.39760068551842,2079,4.65986775748067
2020-09-12,"Київська",7,1044,11.0675288879466,4369,6.79851861073074
2020-09-12,"Кіровоградська",1,212,23.4513274336283,856,9.42419905317626
2020-09-12,"Луганська",2,37,6.27118644067797,962,7.76432606941081
2020-09-12,"Львівська",2,1337,7.65136774636603,2628,4.00817496873379
2020-09-12,"Миколаївська",2,163,7.58492322010237,1397,4.01794702177227
2020-09-12,"м. Київ",9,1063,5.55178356922756,5357,4.48690029482712
2020-09-12,"Одеська",3,620,6.21927976727856,2512,3.27070557139695
2020-09-12,"Полтавська",5,171,14.2381348875937,1482,3.72212176009644
2020-09-12,"Рівненська",7,867,8.18774199641137,2652,6.14201676779842
2020-09-12,"Сумська",8,207,8.3266291230893,2309,5.3411982419616
2020-09-12,"Тернопільська",14,909,10.1917255297679,2709,7.64131783820377
2020-09-12,"Харківська",1,634,4.97840596780526,1166,1.58721515885764
2020-09-12,"Херсонська",0,85,13.3437990580848,366,1.89323401613904
2020-09-12,"Хмельницька",7,445,10.8009708737864,3262,7.8336255133162
2020-09-12,"Черкаська",7,287,10.8670957970466,3235,7.596749953034
2020-09-12,"Чернівецька",1,1004,8.30781961108813,2072,4.93145468392993
2020-09-12,"Чернігівська",3,235,8.53924418604651,892,2.82019665496854
2020-09-13,"Вінницька",1,664,13.6625514403292,1991,8.27136388184953
2020-09-13,"Волинська",1,755,11.3176435317044,2481,7.18401621543362
2020-09-13,"Дніпропетровська",1,391,10.7981220657277,1162,1.8564672801636
2020-09-13,"Донецька",0,219,10.3939250118652,1597,4.00040079156334
2020-09-13,"Житомирська",4,485,11.052871467639,1850,4.43996448028416
2020-09-13,"Закарпатська",0,933,10.6010680604477,2249,7.68494788997096
2020-09-13,"Запорізька",5,247,9.17874396135266,3540,5.94298761038176
2020-09-13,"Івано-Франківська",5,985,8.39226378120474,2079,4.65986775748067
2020-09-13,"Київська",19,1063,11.0648485479338,4369,6.79851861073074
2020-09-13,"Кіровоградська",0,212,23.3223322332233,856,9.42419905317626
2020-09-13,"Луганська",0,37,6.12582781456954,962,7.76432606941081
2020-09-13,"Львівська",3,1340,7.60369971060546,2628,4.00817496873379
2020-09-13,"Миколаївська",4,167,7.55998189225894,1397,4.01794702177227
2020-09-13,"м. Київ",2,1065,5.52902087010695,5357,4.48690029482712
2020-09-13,"Одеська",3,623,6.14701529353725,2512,3.27070557139695
2020-09-13,"Полтавська",2,173,14.2621599340478,1482,3.72212176009644
2020-09-13,"Рівненська",0,867,8.15079439691642,2652,6.14201676779842
2020-09-13,"Сумська",10,217,8.48982785602504,2309,5.3411982419616
2020-09-13,"Тернопільська",22,931,10.0768481437385,2709,7.64131783820377
2020-09-13,"Харківська",1,635,4.89515880357694,1166,1.58721515885764
2020-09-13,"Херсонська",0,85,13.1578947368421,366,1.89323401613904
2020-09-13,"Хмельницька",2,447,10.8206245461147,3262,7.8336255133162
2020-09-13,"Черкаська",14,301,11.0216038081289,3235,7.596749953034
2020-09-13,"Чернівецька",5,1009,8.25965946299934,2072,4.93145468392993
2020-09-13,"Чернігівська",4,239,8.45718329794763,892,2.82019665496854
2020-09-14,"Вінницька",9,673,13.6899918633035,1991,8.27136388184953
2020-09-14,"Волинська",24,779,11.4189387276459,2481,7.18401621543362
2020-09-14,"Дніпропетровська",4,395,10.6785617734523,1162,1.8564672801636
2020-09-14,"Донецька",2,221,10.2457116365322,1597,4.00040079156334
2020-09-14,"Житомирська",4,489,10.9420452002685,1850,4.43996448028416
2020-09-14,"Закарпатська",4,937,10.542304230423,2249,7.68494788997096
2020-09-14,"Запорізька",18,265,9.50502152080344,3540,5.94298761038176
2020-09-14,"Івано-Франківська",7,992,8.33333333333333,2079,4.65986775748067
2020-09-14,"Київська",20,1083,10.9482410028306,4369,6.79851861073074
2020-09-14,"Кіровоградська",4,216,23.2508073196986,856,9.42419905317626
2020-09-14,"Луганська",1,38,6.08974358974359,962,7.76432606941081
2020-09-14,"Львівська",3,1343,7.53393918994727,2628,4.00817496873379
2020-09-14,"Миколаївська",5,172,7.44266551276504,1397,4.01794702177227
2020-09-14,"м. Київ",20,1085,5.48839091506905,5357,4.48690029482712
2020-09-14,"Одеська",6,629,6.04807692307692,2512,3.27070557139695
2020-09-14,"Полтавська",2,175,14.0112089671737,1482,3.72212176009644
2020-09-14,"Рівненська",4,871,8.15085158150852,2652,6.14201676779842
2020-09-14,"Сумська",4,221,8.34592145015106,2309,5.3411982419616
2020-09-14,"Тернопільська",22,953,9.89410299003322,2709,7.64131783820377
2020-09-14,"Харківська",5,640,4.80733118004958,1166,1.58721515885764
2020-09-14,"Херсонська",0,85,12.6112759643917,366,1.89323401613904
2020-09-14,"Хмельницька",5,452,10.8108108108108,3262,7.8336255133162
2020-09-14,"Черкаська",4,305,11.0108303249097,3235,7.596749953034
2020-09-14,"Чернівецька",6,1015,8.20732594808765,2072,4.93145468392993
2020-09-14,"Чернігівська",4,243,8.42287694974003,892,2.82019665496854
2020-09-15,"Вінницька",2,675,13.5,1991,8.27136388184953
2020-09-15,"Волинська",12,791,11.3714778608396,2481,7.18401621543362
2020-09-15,"Дніпропетровська",1,396,10.6251676951972,1162,1.8564672801636
2020-09-15,"Донецька",7,228,10.3307657453557,1597,4.00040079156334
2020-09-15,"Житомирська",2,491,10.8125963444175,1850,4.43996448028416
2020-09-15,"Закарпатська",5,942,10.5110466413747,2249,7.68494788997096
2020-09-15,"Запорізька",0,265,9.41719971570718,3540,5.94298761038176
2020-09-15,"Івано-Франківська",11,1003,8.24632080901094,2079,4.65986775748067
2020-09-15,"Київська",23,1106,10.9288537549407,4369,6.79851861073074
2020-09-15,"Кіровоградська",2,218,23.2905982905983,856,9.42419905317626
2020-09-15,"Луганська",4,42,6.39269406392694,962,7.76432606941081
2020-09-15,"Львівська",3,1346,7.44016361726826,2628,4.00817496873379
2020-09-15,"Миколаївська",1,173,7.31810490693739,1397,4.01794702177227
2020-09-15,"м. Київ",15,1100,5.43988922407398,5357,4.48690029482712
2020-09-15,"Одеська",9,638,5.97266429507583,2512,3.27070557139695
2020-09-15,"Полтавська",5,180,13.8248847926267,1482,3.72212176009644
2020-09-15,"Рівненська",6,877,8.16041686051921,2652,6.14201676779842
2020-09-15,"Сумська",4,225,8.26901874310915,2309,5.3411982419616
2020-09-15,"Тернопільська",16,969,9.67065868263473,2709,7.64131783820377
2020-09-15,"Харківська",6,646,4.70365516237076,1166,1.58721515885764
2020-09-15,"Херсонська",2,87,12.2191011235955,366,1.89323401613904
2020-09-15,"Хмельницька",15,467,10.820203892493,3262,7.8336255133162
2020-09-15,"Черкаська",14,319,11.1266131845134,3235,7.596749953034
2020-09-15,"Чернівецька",2,1017,8.136,2072,4.93145468392993
2020-09-15,"Чернігівська",3,246,8.30519918973666,892,2.82019665496854
2020-09-16,"Вінницька",6,681,13.4372533543804,1991,8.27136388184953
2020-09-16,"Волинська",14,805,11.437908496732,2481,7.18401621543362
2020-09-16,"Дніпропетровська",3,399,10.2255253716043,1162,1.8564672801636
2020-09-16,"Донецька",6,234,10.2407002188184,1597,4.00040079156334
2020-09-16,"Житомирська",1,492,10.5692803437164,1850,4.43996448028416
2020-09-16,"Закарпатська",3,945,10.4327666151468,2249,7.68494788997096
2020-09-16,"Запорізька",8,273,9.41379310344828,3540,5.94298761038176
2020-09-16,"Івано-Франківська",4,1007,8.15979256138076,2079,4.65986775748067
2020-09-16,"Київська",15,1121,10.8676684440136,4369,6.79851861073074
2020-09-16,"Кіровоградська",1,219,22.7650727650728,856,9.42419905317626
2020-09-16,"Луганська",3,45,6.49350649350649,962,7.76432606941081
2020-09-16,"Львівська",1,1347,7.33380519409811,2628,4.00817496873379
2020-09-16,"Миколаївська",3,176,7.23089564502876,1397,4.01794702177227
2020-09-16,"м. Київ",20,1120,5.44826579753855,5357,4.48690029482712
2020-09-16,"Одеська",9,647,5.8802144869581,2512,3.27070557139695
2020-09-16,"Полтавська",7,187,13.6596055514974,1482,3.72212176009644
2020-09-16,"Рівненська",7,884,8.1257468517327,2652,6.14201676779842
2020-09-16,"Сумська",4,229,8.16108339272986,2309,5.3411982419616
2020-09-16,"Тернопільська",30,999,9.60761684939411,2709,7.64131783820377
2020-09-16,"Харківська",5,651,4.57034540859309,1166,1.58721515885764
2020-09-16,"Херсонська",1,88,11.7647058823529,366,1.89323401613904
2020-09-16,"Хмельницька",26,493,11.0192221725525,3262,7.8336255133162
2020-09-16,"Черкаська",10,329,10.9776443109776,3235,7.596749953034
2020-09-16,"Чернівецька",5,1022,8.09825673534073,2072,4.93145468392993
2020-09-16,"Чернігівська",4,250,8.13008130081301,892,2.82019665496854
2020-09-17,"Вінницька",5,686,13.3229753350165,1991,8.27136388184953
2020-09-17,"Волинська",19,824,11.4174864902314,2481,7.18401621543362
2020-09-17,"Дніпропетровська",12,411,10.2519331504116,1162,1.8564672801636
2020-09-17,"Донецька",0,234,10.077519379845,1597,4.00040079156334
2020-09-17,"Житомирська",7,499,10.4546406871988,1850,4.43996448028416
2020-09-17,"Закарпатська",9,954,10.4285089637079,2249,7.68494788997096
2020-09-17,"Запорізька",4,277,9.27973199329983,3540,5.94298761038176
2020-09-17,"Івано-Франківська",1,1008,8.13428018076178,2079,4.65986775748067
2020-09-17,"Київська",32,1153,10.8722300801509,4369,6.79851861073074
2020-09-17,"Кіровоградська",1,220,22.6337448559671,856,9.42419905317626
2020-09-17,"Луганська",2,47,6.61040787623066,962,7.76432606941081
2020-09-17,"Львівська",4,1351,7.22846441947565,2628,4.00817496873379
2020-09-17,"Миколаївська",4,180,7.14002380007933,1397,4.01794702177227
2020-09-17,"м. Київ",14,1134,5.40617848970252,5357,4.48690029482712
2020-09-17,"Одеська",1,648,5.75488454706927,2512,3.27070557139695
2020-09-17,"Полтавська",2,189,13.5483870967742,1482,3.72212176009644
2020-09-17,"Рівненська",13,897,8.15232209397437,2652,6.14201676779842
2020-09-17,"Сумська",4,233,8.02341597796143,2309,5.3411982419616
2020-09-17,"Тернопільська",22,1021,9.5349271572656,2709,7.64131783820377
2020-09-17,"Харківська",8,659,4.46476964769648,1166,1.58721515885764
2020-09-17,"Херсонська",1,89,11.4987080103359,366,1.89323401613904
2020-09-17,"Хмельницька",24,517,11.115889056117,3262,7.8336255133162
2020-09-17,"Черкаська",12,341,10.8876117496807,3235,7.596749953034
2020-09-17,"Чернівецька",2,1024,8.01565557729941,2072,4.93145468392993
2020-09-17,"Чернігівська",7,257,8.09959029309801,892,2.82019665496854
2020-09-18,"Вінницька",5,691,13.1819916062572,1991,8.27136388184953
2020-09-18,"Волинська",22,846,11.4139233675121,2481,7.18401621543362
2020-09-18,"Дніпропетровська",6,417,9.83490566037736,1162,1.8564672801636
2020-09-18,"Донецька",2,236,9.86622073578595,1597,4.00040079156334
2020-09-18,"Житомирська",5,504,10.2231237322515,1850,4.43996448028416
2020-09-18,"Закарпатська",4,958,10.3758258420882,2249,7.68494788997096
2020-09-18,"Запорізька",5,282,9.08505154639175,3540,5.94298761038176
2020-09-18,"Івано-Франківська",2,1010,8.12354218611759,2079,4.65986775748067
2020-09-18,"Київська",25,1178,10.9033691225472,4369,6.79851861073074
2020-09-18,"Кіровоградська",1,221,22.5740551583248,856,9.42419905317626
2020-09-18,"Луганська",3,50,6.75675675675676,962,7.76432606941081
2020-09-18,"Львівська",3,1354,7.16933178015461,2628,4.00817496873379
2020-09-18,"Миколаївська",2,182,7.00808625336927,1397,4.01794702177227
2020-09-18,"м. Київ",11,1145,5.36098885663452,5357,4.48690029482712
2020-09-18,"Одеська",2,650,5.64726324934839,2512,3.27070557139695
2020-09-18,"Полтавська",6,195,13.3015006821282,1482,3.72212176009644
2020-09-18,"Рівненська",16,913,8.20452911574407,2652,6.14201676779842
2020-09-18,"Сумська",12,245,8.0964970257766,2309,5.3411982419616
2020-09-18,"Тернопільська",24,1045,9.48189819435623,2709,7.64131783820377
2020-09-18,"Харківська",7,666,4.3893758650234,1166,1.58721515885764
2020-09-18,"Херсонська",2,91,11.3466334164589,366,1.89323401613904
2020-09-18,"Хмельницька",19,536,11.0973084886128,3262,7.8336255133162
2020-09-18,"Черкаська",16,357,10.9241126070991,3235,7.596749953034
2020-09-18,"Чернівецька",5,1029,7.97365362262689,2072,4.93145468392993
2020-09-18,"Чернігівська",5,262,8.11396717249923,892,2.82019665496854
2020-09-19,"Вінницька",3,694,13.1240544629349,1991,8.27136388184953
2020-09-19,"Волинська",12,858,11.4080574391703,2481,7.18401621543362
2020-09-19,"Дніпропетровська",6,423,9.67741935483871,1162,1.8564672801636
2020-09-19,"Донецька",3,239,9.75510204081633,1597,4.00040079156334
2020-09-19,"Житомирська",0,504,10.1062763184279,1850,4.43996448028416
2020-09-19,"Закарпатська",5,963,10.3928340168357,2249,7.68494788997096
2020-09-19,"Запорізька",6,288,9.03954802259887,3540,5.94298761038176
2020-09-19,"Івано-Франківська",13,1023,8.06464327946393,2079,4.65986775748067
2020-09-19,"Київська",15,1193,10.84151217739,4369,6.79851861073074
2020-09-19,"Кіровоградська",2,223,22.5708502024291,856,9.42419905317626
2020-09-19,"Луганська",2,52,6.85111989459816,962,7.76432606941081
2020-09-19,"Львівська",1,1355,7.11136769182324,2628,4.00817496873379
2020-09-19,"Миколаївська",2,184,6.92249811888638,1397,4.01794702177227
2020-09-19,"м. Київ",7,1152,5.3360507665941,5357,4.48690029482712
2020-09-19,"Одеська",6,656,5.55508510458125,2512,3.27070557139695
2020-09-19,"Полтавська",2,197,12.9520052596976,1482,3.72212176009644
2020-09-19,"Рівненська",7,920,8.18141396176078,2652,6.14201676779842
2020-09-19,"Сумська",6,251,8.04745110612376,2309,5.3411982419616
2020-09-19,"Тернопільська",15,1060,9.42473548501823,2709,7.64131783820377
2020-09-19,"Харківська",9,675,4.33053185346763,1166,1.58721515885764
2020-09-19,"Херсонська",0,91,11.0840438489647,366,1.89323401613904
2020-09-19,"Хмельницька",20,556,11.0779039649333,3262,7.8336255133162
2020-09-19,"Черкаська",7,364,10.8591885441527,3235,7.596749953034
2020-09-19,"Чернівецька",4,1033,7.9369957741068,2072,4.93145468392993
2020-09-19,"Чернігівська",3,265,8.02058111380145,892,2.82019665496854
2020-09-20,"Вінницька",3,697,12.9988810145468,1991,8.27136388184953
2020-09-20,"Волинська",0,858,11.3989637305699,2481,7.18401621543362
2020-09-20,"Дніпропетровська",9,432,9.38110749185668,1162,1.8564672801636
2020-09-20,"Донецька",3,242,9.68,1597,4.00040079156334
2020-09-20,"Житомирська",2,506,10.003954132068,1850,4.43996448028416
2020-09-20,"Закарпатська",0,963,10.3604088219473,2249,7.68494788997096
2020-09-20,"Запорізька",6,294,8.98258478460128,3540,5.94298761038176
2020-09-20,"Івано-Франківська",4,1027,8.08025177025964,2079,4.65986775748067
2020-09-20,"Київська",18,1211,10.7386716325264,4369,6.79851861073074
2020-09-20,"Кіровоградська",3,226,22.6907630522088,856,9.42419905317626
2020-09-20,"Луганська",0,52,6.80628272251309,962,7.76432606941081
2020-09-20,"Львівська",1,1356,7.0606612861234,2628,4.00817496873379
2020-09-20,"Миколаївська",1,185,6.91072095629436,1397,4.01794702177227
2020-09-20,"м. Київ",6,1158,5.31436438733364,5357,4.48690029482712
2020-09-20,"Одеська",3,659,5.47296736151482,2512,3.27070557139695
2020-09-20,"Полтавська",1,198,12.9074315514993,1482,3.72212176009644
2020-09-20,"Рівненська",2,922,8.12334801762115,2652,6.14201676779842
2020-09-20,"Сумська",13,264,8.29145728643216,2309,5.3411982419616
2020-09-20,"Тернопільська",15,1075,9.39356868227892,2709,7.64131783820377
2020-09-20,"Харківська",0,675,4.30539609644087,1166,1.58721515885764
2020-09-20,"Херсонська",1,92,11.138014527845,366,1.89323401613904
2020-09-20,"Хмельницька",1,557,11.0603653693407,3262,7.8336255133162
2020-09-20,"Черкаська",18,382,10.9174049728494,3235,7.596749953034
2020-09-20,"Чернівецька",5,1038,7.90435577215961,2072,4.93145468392993
2020-09-20,"Чернігівська",8,273,8.07214665878179,892,2.82019665496854
2020-09-21,"Вінницька",7,704,13.0009233610342,1991,8.27136388184953
2020-09-21,"Волинська",27,885,11.4607614607615,2481,7.18401621543362
2020-09-21,"Дніпропетровська",8,440,9.29054054054054,1162,1.8564672801636
2020-09-21,"Донецька",2,244,9.61386918833727,1597,4.00040079156334
2020-09-21,"Житомирська",0,506,9.88088264010935,1850,4.43996448028416
2020-09-21,"Закарпатська",6,969,10.3492470362063,2249,7.68494788997096
2020-09-21,"Запорізька",4,298,8.73900293255132,3540,5.94298761038176
2020-09-21,"Івано-Франківська",3,1030,8.00933125972006,2079,4.65986775748067
2020-09-21,"Київська",11,1222,10.6223922114047,4369,6.79851861073074
2020-09-21,"Кіровоградська",2,228,22.5966303270565,856,9.42419905317626
2020-09-21,"Луганська",1,53,6.86528497409326,962,7.76432606941081
2020-09-21,"Львівська",1,1357,6.98548337279934,2628,4.00817496873379
2020-09-21,"Миколаївська",2,187,6.79258990192517,1397,4.01794702177227
2020-09-21,"м. Київ",23,1181,5.30714959780704,5357,4.48690029482712
2020-09-21,"Одеська",3,662,5.40672982685397,2512,3.27070557139695
2020-09-21,"Полтавська",2,200,12.5707102451288,1482,3.72212176009644
2020-09-21,"Рівненська",3,925,8.09840658378568,2652,6.14201676779842
2020-09-21,"Сумська",3,267,8.17764165390505,2309,5.3411982419616
2020-09-21,"Тернопільська",23,1098,9.34706733634119,2709,7.64131783820377
2020-09-21,"Харківська",9,684,4.25558389846326,1166,1.58721515885764
2020-09-21,"Херсонська",0,92,10.9393579072533,366,1.89323401613904
2020-09-21,"Хмельницька",25,582,11.0289937464468,3262,7.8336255133162
2020-09-21,"Черкаська",7,389,10.9085810431856,3235,7.596749953034
2020-09-21,"Чернівецька",3,1041,7.84712799638173,2072,4.93145468392993
2020-09-21,"Чернігівська",4,277,8.02433371958285,892,2.82019665496854
2020-09-22,"Вінницька",14,718,13.0450581395349,1991,8.27136388184953
2020-09-22,"Волинська",20,905,11.4891456138124,2481,7.18401621543362
2020-09-22,"Дніпропетровська",14,454,8.94052776683734,1162,1.8564672801636
2020-09-22,"Донецька",8,252,9.32642487046632,1597,4.00040079156334
2020-09-22,"Житомирська",4,510,9.82469659025236,1850,4.43996448028416
2020-09-22,"Закарпатська",6,975,10.3492198280437,2249,7.68494788997096
2020-09-22,"Запорізька",7,305,8.67956744450768,3540,5.94298761038176
2020-09-22,"Івано-Франківська",6,1036,7.94600398834177,2079,4.65986775748067
2020-09-22,"Київська",13,1235,10.5510465612986,4369,6.79851861073074
2020-09-22,"Кіровоградська",4,232,22.458857696031,856,9.42419905317626
2020-09-22,"Луганська",5,58,7.08180708180708,962,7.76432606941081
2020-09-22,"Львівська",5,1362,6.94933414970151,2628,4.00817496873379
2020-09-22,"Миколаївська",4,191,6.74196964348747,1397,4.01794702177227
2020-09-22,"м. Київ",22,1203,5.29792574976879,5357,4.48690029482712
2020-09-22,"Одеська",4,666,5.37356785541391,2512,3.27070557139695
2020-09-22,"Полтавська",3,203,12.273276904474,1482,3.72212176009644
2020-09-22,"Рівненська",10,935,8.09593904234133,2652,6.14201676779842
2020-09-22,"Сумська",10,277,8.26618919725455,2309,5.3411982419616
2020-09-22,"Тернопільська",16,1114,9.2157511581734,2709,7.64131783820377
2020-09-22,"Харківська",4,688,4.16112253538164,1166,1.58721515885764
2020-09-22,"Херсонська",4,96,10.9714285714286,366,1.89323401613904
2020-09-22,"Хмельницька",19,601,10.8936015950698,3262,7.8336255133162
2020-09-22,"Черкаська",7,396,10.7317073170732,3235,7.596749953034
2020-09-22,"Чернівецька",6,1047,7.81110116383169,2072,4.93145468392993
2020-09-22,"Чернігівська",7,284,7.93739519284516,892,2.82019665496854
2020-09-23,"Вінницька",9,727,12.940548237807,1991,8.27136388184953
2020-09-23,"Волинська",15,920,11.4456332421,2481,7.18401621543362
2020-09-23,"Дніпропетровська",6,460,8.74857360213009,1162,1.8564672801636
2020-09-23,"Донецька",16,268,8.88299635399403,1597,4.00040079156334
2020-09-23,"Житомирська",5,515,9.78715317369821,1850,4.43996448028416
2020-09-23,"Закарпатська",6,981,10.3176272612537,2249,7.68494788997096
2020-09-23,"Запорізька",8,313,8.5941790225151,3540,5.94298761038176
2020-09-23,"Івано-Франківська",4,1040,7.91476407914764,2079,4.65986775748067
2020-09-23,"Київська",26,1261,10.537310938414,4369,6.79851861073074
2020-09-23,"Кіровоградська",1,233,22.3394055608821,856,9.42419905317626
2020-09-23,"Луганська",2,60,7.08382526564345,962,7.76432606941081
2020-09-23,"Львівська",2,1364,6.88297926023112,2628,4.00817496873379
2020-09-23,"Миколаївська",3,194,6.65523156089194,1397,4.01794702177227
2020-09-23,"м. Київ",23,1226,5.27107786233286,5357,4.48690029482712
2020-09-23,"Одеська",5,671,5.33301541885233,2512,3.27070557139695
2020-09-23,"Полтавська",3,206,11.9628339140534,1482,3.72212176009644
2020-09-23,"Рівненська",11,946,8.06891845786421,2652,6.14201676779842
2020-09-23,"Сумська",9,286,8.19484240687679,2309,5.3411982419616
2020-09-23,"Тернопільська",19,1133,9.18226760677527,2709,7.64131783820377
2020-09-23,"Харківська",5,693,4.1042345276873,1166,1.58721515885764
2020-09-23,"Херсонська",3,99,10.8552631578947,366,1.89323401613904
2020-09-23,"Хмельницька",24,625,11.0151568558336,3262,7.8336255133162
2020-09-23,"Черкаська",20,416,10.5369807497467,3235,7.596749953034
2020-09-23,"Чернівецька",3,1050,7.75995861355406,2072,4.93145468392993
2020-09-23,"Чернігівська",7,291,7.89045553145336,892,2.82019665496854
2020-09-24,"Вінницька",10,737,12.857641311933,1991,8.27136388184953
2020-09-24,"Волинська",13,933,11.3989004276115,2481,7.18401621543362
2020-09-24,"Дніпропетровська",7,467,8.54216206328882,1162,1.8564672801636
2020-09-24,"Донецька",0,268,8.66472680245716,1597,4.00040079156334
2020-09-24,"Житомирська",2,517,9.56521739130435,1850,4.43996448028416
2020-09-24,"Закарпатська",4,985,10.2786183867265,2249,7.68494788997096
2020-09-24,"Запорізька",7,320,8.51516764236296,3540,5.94298761038176
2020-09-24,"Івано-Франківська",3,1043,7.87229224847158,2079,4.65986775748067
2020-09-24,"Київська",16,1277,10.4432450114491,4369,6.79851861073074
2020-09-24,"Кіровоградська",2,235,22.19074598678,856,9.42419905317626
2020-09-24,"Луганська",5,65,7.22222222222222,962,7.76432606941081
2020-09-24,"Львівська",1,1365,6.83730715287518,2628,4.00817496873379
2020-09-24,"Миколаївська",2,196,6.5749748406575,1397,4.01794702177227
2020-09-24,"м. Київ",18,1244,5.24341412012645,5357,4.48690029482712
2020-09-24,"Одеська",5,676,5.26931171564424,2512,3.27070557139695
2020-09-24,"Полтавська",6,212,11.7581808097615,1482,3.72212176009644
2020-09-24,"Рівненська",13,959,8.0432776985658,2652,6.14201676779842
2020-09-24,"Сумська",9,295,8.25174825174825,2309,5.3411982419616
2020-09-24,"Тернопільська",20,1153,9.15006745496389,2709,7.64131783820377
2020-09-24,"Харківська",6,699,3.99794097460535,1166,1.58721515885764
2020-09-24,"Херсонська",11,110,11.3285272914521,366,1.89323401613904
2020-09-24,"Хмельницька",21,646,11.0502907971262,3262,7.8336255133162
2020-09-24,"Черкаська",10,426,10.3297769156159,3235,7.596749953034
2020-09-24,"Чернівецька",8,1058,7.71812080536913,2072,4.93145468392993
2020-09-24,"Чернігівська",8,299,7.84570978745736,892,2.82019665496854
2020-09-25,"Вінницька",12,749,12.7489361702128,1991,8.27136388184953
2020-09-25,"Волинська",20,953,11.3088880977809,2481,7.18401621543362
2020-09-25,"Дніпропетровська",5,472,8.32157968970381,1162,1.8564672801636
2020-09-25,"Донецька",9,277,8.59981372244645,1597,4.00040079156334
2020-09-25,"Житомирська",11,528,9.5427435387674,1850,4.43996448028416
2020-09-25,"Закарпатська",5,990,10.2442052980132,2249,7.68494788997096
2020-09-25,"Запорізька",26,346,8.71975806451613,3540,5.94298761038176
2020-09-25,"Івано-Франківська",15,1058,7.84284655300222,2079,4.65986775748067
2020-09-25,"Київська",25,1302,10.4578313253012,4369,6.79851861073074
2020-09-25,"Кіровоградська",3,238,22.1395348837209,856,9.42419905317626
2020-09-25,"Луганська",0,65,6.88559322033898,962,7.76432606941081
2020-09-25,"Львівська",5,1370,6.78251398584088,2628,4.00817496873379
2020-09-25,"Миколаївська",0,196,6.32462084543401,1397,4.01794702177227
2020-09-25,"м. Київ",20,1264,5.22983987752907,5357,4.48690029482712
2020-09-25,"Одеська",4,680,5.22032857362199,2512,3.27070557139695
2020-09-25,"Полтавська",3,215,11.4240170031881,1482,3.72212176009644
2020-09-25,"Рівненська",15,974,8.06692065595495,2652,6.14201676779842
2020-09-25,"Сумська",16,311,8.3467525496511,2309,5.3411982419616
2020-09-25,"Тернопільська",21,1174,9.12482512047256,2709,7.64131783820377
2020-09-25,"Харківська",4,703,3.90230363585901,1166,1.58721515885764
2020-09-25,"Херсонська",3,113,11.199207135778,366,1.89323401613904
2020-09-25,"Хмельницька",16,662,11.0887772194305,3262,7.8336255133162
2020-09-25,"Черкаська",12,438,10.1295097132285,3235,7.596749953034
2020-09-25,"Чернівецька",8,1066,7.68509840674789,2072,4.93145468392993
2020-09-25,"Чернігівська",4,303,7.73946360153257,892,2.82019665496854
2020-09-26,"Вінницька",6,755,12.7018842530283,1991,8.27136388184953
2020-09-26,"Волинська",7,960,11.2768706683895,2481,7.18401621543362
2020-09-26,"Дніпропетровська",8,480,8.1383519837233,1162,1.8564672801636
2020-09-26,"Донецька",6,283,8.63858363858364,1597,4.00040079156334
2020-09-26,"Житомирська",4,532,9.40261576528809,1850,4.43996448028416
2020-09-26,"Закарпатська",4,994,10.2084831056794,2249,7.68494788997096
2020-09-26,"Запорізька",12,358,8.71258213677294,3540,5.94298761038176
2020-09-26,"Івано-Франківська",5,1063,7.8127296780832,2079,4.65986775748067
2020-09-26,"Київська",16,1318,10.4429126059742,4369,6.79851861073074
2020-09-26,"Кіровоградська",1,239,22.1296296296296,856,9.42419905317626
2020-09-26,"Луганська",2,67,6.84371807967314,962,7.76432606941081
2020-09-26,"Львівська",1,1371,6.73941896475446,2628,4.00817496873379
2020-09-26,"Миколаївська",4,200,6.33312222925903,1397,4.01794702177227
2020-09-26,"м. Київ",13,1277,5.22504091653028,5357,4.48690029482712
2020-09-26,"Одеська",12,692,5.20144317498497,2512,3.27070557139695
2020-09-26,"Полтавська",3,218,11.0659898477157,1482,3.72212176009644
2020-09-26,"Рівненська",5,979,8.05562412573027,2652,6.14201676779842
2020-09-26,"Сумська",10,321,8.27319587628866,2309,5.3411982419616
2020-09-26,"Тернопільська",7,1181,9.09651082184395,2709,7.64131783820377
2020-09-26,"Харківська",6,709,3.86755400392756,1166,1.58721515885764
2020-09-26,"Херсонська",2,115,10.9004739336493,366,1.89323401613904
2020-09-26,"Хмельницька",17,679,11.1165684348396,3262,7.8336255133162
2020-09-26,"Черкаська",11,449,9.93582651028989,3235,7.596749953034
2020-09-26,"Чернівецька",6,1072,7.67138972377272,2072,4.93145468392993
